Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
0.19,1000,15.63250732421875,0.02929944545030594,0.12770040095796664,0.20429334044456482,0,0.4580237865447998,0,0,0,278.80735473629704
0.2,1000,15.632515907287598,0.02878626249730587,0.1276962800859912,0.2042974978685379,0,0.45000171661376953,0,0,0,283.76842266804596
0.21,1000,15.632515907287598,0.02634127251803875,0.12767413191861893,0.20430006086826324,0,0.41178035736083984,0,0,0,310.0539698155885
0.22,1000,15.632515907287598,0.02725464105606079,0.12768191173591764,0.20430655777454376,0,0.4260586202144623,0,0,0,299.68155271399814
0.23,1000,15.632516860961914,0.029013950377702713,0.12767040003750843,0.20430372655391693,0,0.45356106758117676,0,0,0,281.4844871165031
0.24,1000,15.63252067565918,0.03186846524477005,0.12768687136944556,0.20427781343460083,0,0.4981844425201416,0,0,0,256.30440338325064
0.25,1000,15.632514953613281,0.03439302369952202,0.12767676976292178,0.20426048338413239,0,0.5376494526863098,0,0,0,237.4721400152441
0.26,1000,15.632513046264648,0.035966020077466965,0.1277020541691426,0.2042667716741562,0,0.5622392892837524,0,0,0,227.13115823792631
0.27,1000,15.632515907287598,0.03796780854463577,0.1277056766465723,0.20427221059799194,0,0.593532383441925,0,0,0,215.1621038192769
0.28,1000,15.63252067565918,0.03771420195698738,0.12770758513300343,0.20427076518535614,0,0.589568018913269,0,0,0,216.61214020411316
0.29,1000,15.632523536682129,0.03765781223773956,0.12771278788582194,0.20427225530147552,0,0.5886866450309753,0,0,0,216.94528656800182
0.3,1000,15.632533073425293,0.03820238634943962,0.12770594407779196,0.2042718231678009,0,0.5972000956535339,0,0,0,213.84113946581223
0.31,1000,15.632542610168457,0.03776409476995468,0.12770436380240316,0.20427531003952026,0,0.5903488397598267,0,0,0,216.3201782480496
0.32,1000,15.632545471191406,0.035248979926109314,0.12772501678613837,0.2042778879404068,0,0.5510312914848328,0,0,0,231.79267889174545
0.33,1000,15.632546424865723,0.03430568054318428,0.12773692963137703,0.2042718082666397,0,0.5362851619720459,0,0,0,238.18844238109475
0.34,1000,15.632548332214355,0.03574178367853165,0.12773224958503326,0.20427830517292023,0,0.5587351322174072,0,0,0,228.6096638916901
0.35,1000,15.632551193237305,0.03654079884290695,0.12771310394089969,0.20427821576595306,0,0.5712258815765381,0,0,0,223.57724044815444
0.36,1000,15.632545471191406,0.03674352541565895,0.12770245531597207,0.20428374409675598,0,0.5743948221206665,0,0,0,222.32522472549968
0.37,1000,15.632553100585938,0.03712352365255356,0.1276992218294073,0.20429697632789612,0,0.5803354382514954,0,0,0,220.0438176145789
0.38,1000,15.632549285888672,0.03896154463291168,0.1277287729791779,0.204317107796669,0,0.6090682744979858,0,0,0,209.7117583152256
0.39,1000,15.632550239562988,0.04133075103163719,0.12772577045593916,0.20431813597679138,0,0.6461050510406494,0,0,0,197.68576535872114
0.4,1000,15.632548332214355,0.04326086863875389,0.12773626105332792,0.20430633425712585,0,0.6762776374816895,0,0,0,188.88139474561697
0.41,1000,15.632550239562988,0.04346242547035217,0.1277555768809649,0.20429547131061554,0,0.6794285774230957,0,0,0,188.0338565867085
0.42,1000,15.632547378540039,0.04376287758350372,0.12776773284549414,0.2043067365884781,0,0.6841252446174622,0,0,0,186.76073810963098
0.43,1000,15.632545471191406,0.04332569241523743,0.12777327596531948,0.2043149620294571,0,0.6772908568382263,0,0,0,188.65348256665806
0.44,1000,15.632547378540039,0.04257317632436752,0.12780939133593588,0.2043199986219406,0,0.6655272245407104,0,0,0,192.0423223581227
0.45,1000,15.632551193237305,0.041803471744060516,0.12780625509708735,0.2043120414018631,0,0.6534948945045471,0,0,0,195.57345987036675
0.46,1000,15.632552146911621,0.043032415211200714,0.12782695670468067,0.20431777834892273,0,0.6727064847946167,0,0,0,190.0189134383707
0.47,1000,15.63255500793457,0.04218391701579094,0.1278170374376248,0.20431534945964813,0,0.6594424247741699,0,0,0,193.82591840964162
0.48,1000,15.632550239562988,0.04205048829317093,0.1277997516560642,0.20431825518608093,0,0.6573563814163208,0,0,0,194.41471686354495
0.49,1000,15.632546424865723,0.04330006241798401,0.12781133629026056,0.20430435240268707,0,0.6768902540206909,0,0,0,188.821356436807
0.5,1000,15.632547378540039,0.04393529146909714,0.1278079812440505,0.2043093889951706,0,0.6868205070495605,0,0,0,186.0864346012289
0.51,1000,15.63254451751709,0.04387941583991051,0.12782716335607766,0.20431098341941833,0,0.6859469413757324,0,0,0,186.35138600410846
0.52,1000,15.632547378540039,0.04576387256383896,0.12784836335821667,0.20431599020957947,0,0.7154058814048767,0,0,0,178.70744807689564
0.53,1000,15.632550239562988,0.0479881577193737,0.12784385349537633,0.20431670546531677,0,0.750177264213562,0,0,0,170.41819861668304
0.54,1000,15.632549285888672,0.0475272610783577,0.12785272734948266,0.2043176144361496,0,0.7429722547531128,0,0,0,172.08277561949603
0.55,1000,15.632548332214355,0.049380093812942505,0.12788761496768164,0.2043095976114273,0,0.7719367146492004,0,0,0,165.6711121285425
0.56,1000,15.632549285888672,0.0501052550971508,0.12788447872883307,0.2043098509311676,0,0.7832728624343872,0,0,0,163.26938528071116
0.57,1000,15.63254451751709,0.051286157220602036,0.127890058316552,0.20430061221122742,0,0.801733136177063,0,0,0,159.5169970580702
0.58,1000,15.632548332214355,0.05197253078222275,0.1279063837769148,0.204295814037323,0,0.812463104724884,0,0,0,157.43038927873064
0.59,1000,15.632549285888672,0.053552184253931046,0.12791870992494744,0.2042941302061081,0,0.837157130241394,0,0,0,152.80131289424008
0.6,1000,15.632552146911621,0.05301714316010475,0.1278967076291495,0.20429545640945435,0,0.8287932276725769,0,0,0,154.3167848361373
0.61,1000,15.632554054260254,0.0521489679813385,0.12788571863721507,0.2043066769838333,0,0.8152215480804443,0,0,0,156.8723454150863
0.62,1000,15.63255786895752,0.05351029708981514,0.12787874111357528,0.20429885387420654,0,0.8365027904510498,0,0,0,152.8730573968917
0.63,1000,15.632559776306152,0.05412471294403076,0.12787206748904872,0.20431536436080933,0,0.8461077809333801,0,0,0,151.12975836778728
0.64,1000,15.632553100585938,0.054945118725299835,0.12786622047011015,0.2043265402317047,0,0.8589324951171875,0,0,0,148.866439332086
0.65,1000,15.632552146911621,0.05412036553025246,0.12785927941436395,0.2043282836675644,0,0.8460394144058228,0,0,0,151.12685309226478
0.66,1000,15.632558822631836,0.056955303996801376,0.12785529225799835,0.20432575047016144,0,0.8903571367263794,0,0,0,143.60001357136227
0.67,1000,15.632553100585938,0.05988447740674019,0.12786671886465584,0.2043113112449646,0,0.9361472725868225,0,0,0,136.5882465794932
0.68,1000,15.63255786895752,0.06109686195850372,0.12785434409276505,0.20430397987365723,0,0.9551002383232117,0,0,0,133.8648485982888
0.69,1000,15.632556915283203,0.06091153621673584,0.12786730235095325,0.20431455969810486,0,0.9522030353546143,0,0,0,134.28574887011413
0.7,1000,15.632556915283203,0.05940211936831474,0.1278759209298045,0.20432740449905396,0,0.9286069869995117,0,0,0,137.70725173826887
0.71,1000,15.63255500793457,0.060448769479990005,0.12785867161613748,0.20433488488197327,0,0.9449687004089355,0,0,0,135.30466181695596
0.72,1000,15.632553100585938,0.060750752687454224,0.12787020762647575,0.20434021949768066,0,0.9496893882751465,0,0,0,134.64424042004626
0.73,1000,15.632554054260254,0.06163967400789261,0.12786393514877864,0.2043440043926239,0,0.9635855555534363,0,0,0,132.6959796730141
0.74,1000,15.632553100585938,0.06382150948047638,0.12787497276457122,0.20434701442718506,0,0.9976931214332581,0,0,0,128.1706422898162
0.75,1000,15.632549285888672,0.06130063533782959,0.12785196152371733,0.20434220135211945,0,0.9582852125167847,0,0,0,133.41743616782517
0.76,1000,15.632547378540039,0.05886464938521385,0.12785284890912796,0.20433898270130157,0,0.9202044010162354,0,0,0,138.93962342224435
0.77,1000,15.632545471191406,0.058541081845760345,0.1278511592300584,0.2043452262878418,0,0.9151461124420166,0,0,0,139.70572877477136
0.78,1000,15.632547378540039,0.05749647319316864,0.12784116702721535,0.20434987545013428,0,0.8988163471221924,0,0,0,142.2327957728638
0.79,1000,15.632550239562988,0.057843584567308426,0.12782453766773935,0.20434795320034027,0,0.904242753982544,0,0,0,141.36086059314513
0.8,1000,15.632550239562988,0.05755430459976196,0.127801331931453,0.20434796810150146,0,0.8997205495834351,0,0,0,142.0455817631488
0.81,1000,15.632550239562988,0.056098971515893936,0.1277710757357397,0.2043285369873047,0,0.8769699931144714,0,0,0,145.69606653514106
0.82,1000,15.632545471191406,0.056182391941547394,0.12778281839747496,0.2043202966451645,0,0.8782737851142883,0,0,0,145.49314701925425
0.83,1000,15.632549285888672,0.058189909905195236,0.12778439867286376,0.2043047845363617,0,0.9096566438674927,0,0,0,140.4754201368345
0.84,1000,15.63254165649414,0.057131167501211166,0.12778010761738492,0.2042962908744812,0,0.8931053280830383,0,0,0,143.07395205039438
