Time,Accel_AccelX,Accel_AccelY,Accel_AccelZ,AttitudeEuler_Pitch,AttitudeEuler_Roll,AttitudeEuler_Yaw,AttitudeRate_BodyRotationRateX,AttitudeRate_BodyRotationRateY,AttitudeRate_BodyRotationRateZ,Barometer_PressAbs,Barometer_PressAltitude,Barometer_Temperature,FlightMode_mode,FlightMode_type,GPS_Altitude,GPS_CourseAngle,GPS_GroundSpeed,GPS_Latitude,GPS_Longitude,GPS_SatellitesVisible,Gyro_GyroX,Gyro_GyroY,Gyro_GyroZ,Mag_MagX,Mag_MagY,Mag_MagZ
507.25 sec,-0.102372609078884,-0.371840447187424,-9.64385223388672,0.01022142,0.03250787,1.696159,-2.86503124237061,-3.85288310050964,-0.0214193388819695,101418.0234375,6.17419719696045,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.0658219754695892,-0.0698512867093086,-0.00149148551281542,-0.0470000022323802,-0.267000012681819,0.410000019473955
507.25 sec,-0.102372609078884,-0.371840447187424,-9.64385223388672,0.01022142,0.03250787,1.696159,-2.86503124237061,-3.85288310050964,-0.0214193388819695,101418.0234375,6.17419719696045,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.0658219754695892,-0.0698512867093086,-0.00149148551281542,-0.0470000022323802,-0.267000012681819,0.410000019473955
507.27 sec,-0.102372609078884,-0.371840447187424,-9.64385223388672,0.01022142,0.03250787,1.696159,-2.86503124237061,-3.85288310050964,-0.0214193388819695,101418.0234375,6.17419719696045,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.0658219754695892,-0.0698512867093086,-0.00149148551281542,-0.0470000022323802,-0.267000012681819,0.410000019473955
507.31 sec,-0.453969091176987,-0.0764245092868805,-9.81195259094238,0.003407691,0.02763342,1.695098,-4.26698112487793,-3.5418107509613,-0.0217108558863401,101424.8671875,5.56384181976318,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.061680730432272,-0.0618312209844589,0.00256204348988831,-0.0360000017099082,-0.265000012586825,0.406000019283965
507.31 sec,-0.453969091176987,-0.0764245092868805,-9.81195259094238,0.003407691,0.02763342,1.695098,-4.26698112487793,-3.5418107509613,-0.0217108558863401,101424.8671875,5.56384181976318,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.061680730432272,-0.0618312209844589,0.00256204348988831,-0.0360000017099082,-0.265000012586825,0.406000019283965
507.35 sec,-0.435226619243622,-0.037560161203146,-9.54391288757324,0.003407691,0.02763342,1.695098,-4.26698112487793,-3.5418107509613,-0.0217108558863401,101424.8671875,5.56384181976318,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.0747316777706146,-0.0618044510483742,-0.00157517439220101,-0.0360000017099082,-0.265000012586825,0.406000019283965
507.35 sec,-0.435226619243622,-0.037560161203146,-9.54391288757324,0.003407691,0.02763342,1.695098,-4.26698112487793,-3.5418107509613,-0.0217108558863401,101424.8671875,5.56384181976318,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.0747316777706146,-0.0618044510483742,-0.00157517439220101,-0.0360000017099082,-0.265000012586825,0.406000019283965
507.35 sec,-0.435226619243622,-0.037560161203146,-9.54391288757324,0.003407691,0.02763342,1.695098,-4.26698112487793,-3.5418107509613,-0.0217108558863401,101424.8671875,5.56384181976318,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.0747316777706146,-0.0618044510483742,-0.00157517439220101,-0.0360000017099082,-0.265000012586825,0.406000019283965
507.35 sec,-0.435226619243622,-0.037560161203146,-9.54391288757324,0.003407691,0.02763342,1.695098,-4.26698112487793,-3.5418107509613,-0.0217108558863401,101424.8671875,5.56384181976318,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.0747316777706146,-0.0618044510483742,-0.00157517439220101,-0.0360000017099082,-0.265000012586825,0.406000019283965
507.35 sec,-0.435226619243622,-0.037560161203146,-9.54391288757324,0.003407691,0.02763342,1.695098,-4.26698112487793,-3.5418107509613,-0.0217108558863401,101424.8671875,5.56384181976318,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.0747316777706146,-0.0618044510483742,-0.00157517439220101,-0.0360000017099082,-0.265000012586825,0.406000019283965
