Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
18.62,1400,16.598711013793945,1.6850264072418213,0.3154368740284315,0.24576714634895325,4789.4743567152345,27.969266891479492,123.26514434814453,200,2.559011163442804,11.277981757179237
18.63,1400,16.59870147705078,1.6888123750686646,0.31503419554743556,0.24579444527626038,4789.500876063053,28.032093048095703,123.2795181274414,200,2.5554464268446013,11.238340397101565
18.64,1400,16.598676681518555,1.691300392150879,0.31486916617298644,0.2459190934896469,4789.525355461038,28.073348999023438,123.34266662597656,200,2.552800035379194,11.215946071447553
18.65,1400,16.59865951538086,1.6919770240783691,0.3152293230900591,0.24593965709209442,4789.548669173405,28.084550857543945,123.35358428955078,200,2.5554939110810437,11.224296459331365
18.66,1400,16.598649978637695,1.6909465789794922,0.31526263043286923,0.24590812623500824,4789.569942935939,28.06743049621582,123.33831787109375,200,2.556080246432634,11.23232927264185
18.67,1400,16.598657608032227,1.6934736967086792,0.31511474096840636,0.24580000340938568,4789.590051012856,28.109390258789062,123.28460693359375,200,2.5559942049962006,11.210301905167064
18.68,1400,16.598642349243164,1.6938109397888184,0.3150699097712225,0.2458208054304123,4789.608993404154,28.114961624145508,123.29552459716797,200,2.55540426084264,11.206485692052663
18.69,1400,16.59868621826172,1.690624713897705,0.31527517538826344,0.2457883656024933,4789.607244875727,28.062149047851562,123.27921295166016,200,2.557407525809672,11.234890382418607
18.7,1400,16.598669052124023,1.6916472911834717,0.3156362075347822,0.24580097198486328,4789.393050143355,28.07909393310547,123.28002166748047,200,2.560319259188319,11.240968364683233
18.71,1400,16.598674774169922,1.6909818649291992,0.31541219742043713,0.24573466181755066,4789.000505511376,28.068058013916016,123.23666381835938,200,2.5594022436141435,11.237407426823946
18.72,1400,16.598655700683594,1.6903412342071533,0.31538941714290936,0.24565646052360535,4788.724238019828,28.057392120361328,123.19033813476562,200,2.5601798454701243,11.240867318228084
